Url,rating,Surname,IsCity,IsProfile,IsPrivate,IsLinks,IsPhone,FriendCount,PhotoCount,PagesCount,FollowersCount,AlbumsCount,VideosCount,AudiosCount,UserVideosCount,Verified,OfflineDays,HasPhoto,Site,Career,Education,following_followers_ratio,following_photos_ratio,followers_photos_ratio
https://vk.com/id2238488,true,Sporysh,0,0,0,0,0,197,13,134,127,0,993,843,0,0,0,1,0,0,0,1.5511811,15.1538462,9.7692308
https://vk.com/id2257306,true,Gritsyuk,1,0,0,0,0,99,187,18,36,6,3,31,0,0,0,1,0,0,0,2.75,0.5294118,0.1925134
https://vk.com/id2265203,true,Pantelyuk,1,0,0,0,0,71,7,21,18,0,76,0,0,0,0,0,0,0,0,3.9444444,10.1428571,2.5714286
https://vk.com/id2269250,true,Sokolnikov,1,0,0,0,0,500,362,141,262,9,460,0,0,0,0,1,0,0,0,1.9083969,1.3812155,0.7237569
https://vk.com/id2281411,true,Muratov,1,0,0,0,0,344,46,25,293,1,58,617,0,0,0,1,1,0,0,1.1740614,7.4782609,6.3695652
https://vk.com/id2281473,true,Didenko,1,0,0,0,0,118,80,473,84,1,6,0,0,0,0,1,0,0,0,1.4047619,1.475,1.05
https://vk.com/id2314908,true,Podakov,0,0,0,0,0,255,21,291,360,0,568,0,0,0,0,1,0,0,0,0.7083333,12.1428571,17.1428571
https://vk.com/id2317174,true,Turlinsky,1,0,0,0,0,433,236,314,295,3,607,9130,0,0,0,1,0,0,0,1.4677966,1.8347458,1.25
https://vk.com/id2335405,true,Bayrambekov,1,0,0,1,0,236,142,133,466,2,380,1246,0,0,0,1,1,0,0,0.5064378,1.6619718,3.2816901
https://vk.com/id2336695,true,Komilaeva,1,0,0,0,0,2839,515,120,956,0,76,291,0,0,0,1,1,0,0,2.9696653,5.5126214,1.8563107
https://vk.com/id2345019,true,Oleynikov,1,1,0,0,0,802,4152,369,916,27,1441,2361,0,0,0,1,0,0,0,0.8755459,0.1931599,0.2206166
https://vk.com/id2356279,true,Govorukha,0,0,0,0,0,210,3,22,66,0,0,4,0,0,0,1,0,0,0,3.1818182,70.0,22.0
https://vk.com/id2365294,true,Petrov,0,0,0,0,0,128,365,91,35,0,34,109,0,0,0,1,0,0,0,3.6571429,0.3506849,0.0958904
https://vk.com/id2379168,true,Limonov,1,0,0,0,0,87,194,34,57,1,69,252,0,0,0,1,0,0,0,1.5263158,0.4484536,0.2938144
https://vk.com/id2381694,true,Zavgorodny,1,1,0,0,0,457,328,556,269,13,44,0,0,0,0,0,0,0,1,1.6988848,1.3932927,0.820122
